mid_point,pred5,pred_lo,pred_hi,ve,pinf,ve_lower,ve_upper
0,-0.372272261088785,-1.02282623128447,2.20143121587799,0.407992077496027,0.507992077496027,0.264477250653787,0.900377960933387
0.1,-0.372272260098668,-1.02283463935196,2.18526545430561,0.407992077735174,0.507992077735174,0.264475615043774,0.898918518388068
0.2,-0.372272259108551,-1.02284304741946,2.16909969273324,0.407992077974322,0.507992077974322,0.264473979440239,0.897440130712179
0.3,-0.372272258118434,-1.02285145548695,2.15293393116086,0.407992078213469,0.507992078213469,0.264472343843182,0.895942623559342
0.4,-0.372272257128317,-1.02285986355444,2.141235074286,0.407992078452617,0.507992078452617,0.264470708252604,0.89484688263961
0.5,-0.372272256138201,-1.02286827162194,2.12990910122501,0.407992078691764,0.507992078691764,0.264469072668503,0.893776378689151
0.6,-0.372272255148084,-1.02287667968943,2.11858312816402,0.407992078930912,0.507992078930912,0.26446743709088,0.892696283382179
0.7,-0.372272254157967,-1.02288508775692,2.10725715510304,0.407992079170059,0.507992079170059,0.264465801519736,0.891606537445936
0.8,-0.37227225316785,-1.02289349582442,2.09593118204205,0.407992079409206,0.507992079409206,0.26446416595507,0.890507081792742
0.9,-0.372272252177733,-1.02290190389191,2.08460520898106,0.407992079648354,0.507992079648354,0.264462530396881,0.889397857533912
1,-0.372272251187616,-1.0229103119594,2.07327923592007,0.407992079887501,0.507992079887501,0.264460894845171,0.888278805993888
1.1,-0.3722722501975,-1.0229187200269,2.06195326285908,0.407992080126649,0.507992080126649,0.264459259299939,0.887149868724605
1.2,-0.372272249207383,-1.02292712809439,2.0506272897981,0.407992080365796,0.507992080365796,0.264457623761186,0.88601098752009
1.3,-0.372272248217266,-1.02293553616188,2.03930131673711,0.407992080604943,0.507992080604943,0.26445598822891,0.884862104431286
1.4,-0.372272247227149,-1.02294394422938,2.02797534367612,0.407992080844091,0.507992080844091,0.264454352703113,0.883703161781105
1.5,-0.372272246237033,-1.02295235229687,2.01664937061513,0.407992081083238,0.507992081083238,0.264452717183794,0.882534102179711
1.6,-0.372272245246916,-1.02296076036436,2.00532339755414,0.407992081322386,0.507992081322386,0.264451081670953,0.881354868540029
1.7,-0.372272244256799,-1.02296916843186,1.99399742449316,0.407992081561533,0.507992081561533,0.26444944616459,0.880165404093484
1.8,-0.372272243266682,-1.02297757649935,1.98267145143217,0.40799208180068,0.50799208180068,0.264447810664706,0.878965652405962
1.9,-0.372272242276565,-1.02298598456684,1.97134547837118,0.407992082039828,0.507992082039828,0.2644461751713,0.877755557394002
2,-0.372272241286449,-1.02299439263433,1.96001950531019,0.407992082278975,0.507992082278975,0.264444539684373,0.876535063341204
2.1,-0.372272240296332,-1.02300280070183,1.94869353224921,0.407992082518123,0.507992082518123,0.264442904203924,0.875304114914866
2.2,-0.372272239306215,-1.02301120876932,1.93736755918822,0.40799208275727,0.50799208275727,0.264441268729953,0.874062657182842
2.3,-0.372272238316098,-1.02301961683681,1.92604158612723,0.407992082996417,0.507992082996417,0.264439633262461,0.872810635630614
2.4,-0.372272237325981,-1.02302802490431,1.91471561306624,0.407992083235565,0.507992083235565,0.264437997801447,0.871547996178592
2.5,-0.372272236335864,-1.0230364329718,1.90338964000525,0.407992083474712,0.507992083474712,0.264436362346911,0.870274685199617
2.6,-0.372272235345748,-1.02309829370084,1.89206366694427,0.40799208371386,0.50799208371386,0.264424330005913,0.86899064953669
2.7,-0.372272234355631,-1.0233795967149,1.88073769388328,0.407992083953007,0.507992083953007,0.264369619041249,0.867695836520903
2.8,-0.372272233365514,-1.02366089972895,1.86941172082229,0.407992084192155,0.507992084192155,0.264314915328976,0.866390193989588
2.9,-0.372272232375397,-1.02394220274301,1.85717625393802,0.407992084431302,0.507992084431302,0.264260218869817,0.864967477828342
3,-0.37227223138528,-1.02422350575707,1.84493449851364,0.407992084670449,0.507992084670449,0.264205529664493,0.863531257346796
3.1,-0.372272230395164,-1.02450480877112,1.83269274308926,0.407992084909597,0.507992084909597,0.264150847713725,0.86208219677259
3.2,-0.372272229405047,-1.02478611178518,1.82045098766489,0.407992085148744,0.507992085148744,0.264096173018231,0.860620233181752
3.3,-0.37227222841493,-1.02506741479924,1.80820923224051,0.407992085387891,0.507992085387892,0.264041505578732,0.859145304475564
3.4,-0.372272227424813,-1.0253487178133,1.79596747681613,0.407992085627039,0.507992085627039,0.263986845395945,0.85765734940917
3.5,-0.372272226434697,-1.02563002082735,1.78372572139175,0.407992085866186,0.507992085866186,0.263932192470587,0.856156307620477
3.6,-0.37227222544458,-1.02591132384141,1.77142912602685,0.407992086105334,0.507992086105334,0.263877546803376,0.854635306817688
3.7,-0.372272224454463,-1.02619262685547,1.7590937744076,0.407992086344481,0.507992086344481,0.263822908395027,0.85309612551152
3.8,-0.372272223464346,-1.02647392986952,1.74671272933215,0.407992086583629,0.507992086583629,0.263768277246256,0.851537701183084
3.9,-0.372272222474229,-1.02675523288358,1.73173650467129,0.407992086822776,0.507992086822776,0.263713653357776,0.849634403489191
4,-0.372272221484113,-1.02703653589764,1.71676028001042,0.407992087061923,0.507992087061924,0.263659036730301,0.847711069146204
4.1,-0.372272220493996,-1.0273178389117,1.70178405534956,0.407992087301071,0.507992087301071,0.263604427364544,0.84576759918636
4.2,-0.372272219503879,-1.02759914192575,1.6868078306887,0.407992087540218,0.507992087540218,0.263549825261218,0.843803897122163
4.3,-0.372272218513762,-1.02765004625615,1.67183160602783,0.407992087779366,0.507992087779366,0.26353994529172,0.841819869031651
4.4,-0.372272217523645,-1.02765725820195,1.65685538136697,0.407992088018513,0.507992088018513,0.263538545551761,0.83981542364438
4.5,-0.372272216533529,-1.02766447014775,1.6418791567061,0.40799208825766,0.50799208825766,0.263537145816575,0.837790472428076
4.6,-0.372272215543412,-1.02767168209355,1.62690293204524,0.407992088496808,0.507992088496808,0.263535746086164,0.835744929675905
4.7,-0.372272214553295,-1.02767889403935,1.61192670738438,0.407992088735955,0.507992088735955,0.263534346360526,0.83367871259432
4.8,-0.372272213563178,-1.02768610598515,1.59695048272351,0.407992088975103,0.507992088975103,0.263532946639663,0.831591741391432
4.9,-0.372272212573061,-1.02769331793095,1.58391622374277,0.40799208921425,0.50799208921425,0.263531546923574,0.829758435917756
5,-0.372272211582945,-1.02770052987675,1.57807840990692,0.407992089453398,0.507992089453397,0.263530147212259,0.82893220177943
5.1,-0.372272210592828,-1.02770774182256,1.57224059607107,0.407992089692545,0.507992089692545,0.263528747505718,0.828102788401337
5.2,-0.372272209602711,-1.02771495376836,1.56640278223522,0.407992089931692,0.507992089931692,0.263527347803952,0.82727019161303
5.3,-0.372272208612594,-1.02772216571416,1.56056496839938,0.40799209017084,0.50799209017084,0.263525948106959,0.826434407320894
5.4,-0.372272207622477,-1.02772937765996,1.55057819781501,0.407992090409987,0.507992090409987,0.263524548414741,0.824997225875356
